Country Name,Country Code,Series Name,Series Code,2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Uzbekistan,UZB,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,17.9,19.2,18.7,16.8,14.7,12.6,11.5,11.2,8.4,5.4,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Vanuatu,VUT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.583,67.793,67.99,68.176,68.35,68.515,68.672,68.824,68.974,69.123,69.272,69.421,69.57,69.719,69.869,70.021,70.172,70.323,70.474
Vanuatu,VUT,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,7.5,7.4,7.2,7,6.9,6.4,6.1,5.9,6.1,6.3,6.9,7.4,8.1,8.8,10.3,11.2,12.3,12.6,12.4
"Venezuela, RB",VEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.294,72.466,72.618,72.746,72.852,72.938,73.01,73.071,73.116,73.134,73.11,73.037,72.918,72.762,72.584,72.405,72.246,72.128,72.064
"Venezuela, RB",VEN,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,14.9,15.1,14.6,10,8.4,7,4.8,2.8,2.5,2.5,2.5,2.5,2.5,4.5,11.3,16.4,22.2,22.7,24.9
Vietnam,VNM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.228,73.438,73.654,73.875,74.092,74.295,74.474,74.625,74.745,74.837,74.904,74.958,75.006,75.056,75.11,75.172,75.241,75.317,75.4
Vietnam,VNM,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,19.7,18,16.3,15.7,15.5,15.3,14.1,12.9,11.7,10.9,9.8,9.2,8.7,8.6,8.1,7.8,7.2,6.8,6.2
Virgin Islands (U.S.),VIR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.6219512195122,77.5219512195122,77.5219512195122,77.7731707317073,77.4219512195122,78.3243902439024,76.8634146341463,77.1634146341463,77.5146341463415,77.8658536585366,78.3170731707317,78.5170731707317,78.7170731707317,78.8682926829268,79.0170731707317,79.1682926829268,79.3682926829268,79.5195121951219,79.6682926829268
Virgin Islands (U.S.),VIR,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.239,71.447,71.648,71.842,72.028,72.203,72.366,72.517,72.656,72.788,72.915,73.041,73.17,73.303,73.442,73.589,73.74,73.895,74.053
West Bank and Gaza,PSE,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.8217449011296,68.0701401856666,68.3260181823437,68.6525098010485,68.9202119548589,69.2622906406328,69.5915488982843,69.8995148225589,70.2464538128511,70.5566902781799,70.8840170316969,71.1732989868535,71.4658644066268,71.7460547253222,71.9521147236676,72.1862300026361,72.3916986676814,72.5744145112694,72.7632228678376
World,WLD,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,13.1,13.3,13,12.9,12.3,11.5,10.5,10,9.8,8.6,8.3,8.2,7.9,7.8,8,7.8,7.6,7.7,8
"Yemen, Rep.",YEM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.216,61.781,62.358,62.931,63.481,63.997,64.47,64.892,65.255,65.549,65.768,65.92,66.016,66.066,66.085,66.087,66.086,66.096,66.125
"Yemen, Rep.",YEM,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,26.7,27.6,28,28.3,27.8,26.6,26.1,26,24.2,27.1,29.1,33.3,34.3,38.1,43.4,46.1,46.6,44.7,42.8
Zambia,ZMB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,44.615,45.4,46.322,47.354,48.496,49.757,51.134,52.606,54.13,55.655,57.126,58.502,59.746,60.831,61.737,62.464,63.043,63.51,63.886
Zambia,ZMB,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Zimbabwe,ZWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,44.01,43.523,43.195,43.065,43.241,43.853,44.947,46.504,48.449,50.64,52.896,55.032,56.897,58.41,59.534,60.294,60.812,61.195,61.49
Zimbabwe,ZWE,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 09/16/2022,,,,,,,,,,,,,,,,,,,,,,
